author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,Disease,Category,location,bbox,normalized_tweet,encode_label
1.45E+18,2022-01-30 11:32:54+00:00,791e00bcadc4615f,1.49E+18,en,0,0,1,0,Twitter for Android,    Ffs are you using bingo balls 200k now.long covid used to be called m.e.Oh that's gone now just like the flu.Ã°Å¸Ëœâ€¦Ã°Å¸Ëœâ€¦Ã°Å¸Ëœâ€¦,,yes,"Glasgow, Scotland","[-4.3932845, 55.796184, -4.0902182, 55.9204214]","['kitty', 'martinw', 'ffs', 'using', 'bingo', 'ball', 'k', 'long', 'covid', 'used', 'called', 'e', 'oh', 'gone', 'like', 'flu']",1
852549122,2022-01-30 11:24:22+00:00,38163d4dde6f8f37,1.49E+18,en,0,0,0,0,Twitter for Android, Nice.,,no,"Gosport, England","[-1.18648, 50.778439, -1.111916, 50.839238]",['nice'],0
138418838,2022-01-30 10:35:06+00:00,457b4814b4240d87,1.49E+18,en,0,0,0,0,dlvr.it,"Health officials issue warning over an 'extremely antibiotic-resistant' bug mainly affecting gay ...: The UK Health Security Agency (UKHSA) said there has been an increase in cases of Shigella sonnei, a gut infection that causes diarrhoea,Ã‚Â ... ",,yes,"London, England","[-0.187894, 51.483718, -0.109978, 51.5164655]","['issue', 'warning', 'extremely', 'antibiotic', 'resistant', 'bug', 'mainly', 'affecting', 'gay', 'uk', 'health', 'security', 'agency', 'ukhsa', 'said', 'increase', 'case', 'shigella', 'sonnei', 'gut', 'infection', 'cause', 'diarrhoea', 'http', 'co', 'vxgifu', 'toa']",1
951927986,2022-01-30 09:47:07+00:00,28679b23ed15b380,1.49E+18,en,0,0,0,0,Twitter for Android,   These vaccines don't stop you getting the virus or spreading the virus. ,,yes,"Belfast, Northern Ireland","[-6.0361161, 54.543241, -5.8207101, 54.6484968]","['alm', 'st', 'new', 'lozzafox', 'vaccine', 'stop', 'getting', 'virus', 'spreading', 'virus', 'http', 'co', 'n', 'aeojs']",1
3046426012,2022-01-30 08:34:41+00:00,4393349f368f67a1,1.49E+18,en,3,0,0,0,Twitter for Android, Marketing and monetising. It's the virus of our age.,,no,"Lambeth, London","[-0.15191, 51.410792, -0.078902, 51.509887]","['monetising', 'virus', 'age']",0
9.36E+17,2022-01-30 08:08:56+00:00,3a39f348d4d697fb,1.49E+18,en,2,0,2,0,Twitter for Android,"   He's 10. I'm sick in bed. He's now nursing me like I did for him the last few days, before he gave me this flu or whatever. ""Do you need help with your tweets, Daddy"".Speaking with the earnestness of an old survivor! Ã°Å¸Â¤Â£Ã°Å¸Â¥Â°Ã°Å¸Â¥Â°Ã°Å¸Â¥Â°Ã°Å¸Â¥Â°Ã°Å¸Â¥Â°",,yes,"Hastings, England","[0.507898, 50.844534, 0.623748, 50.8990508]","['cliverhymester', 'sick', 'bed', 'nursing', 'like', 'last', 'day', 'gave', 'flu', 'whatever', 'need', 'help', 'tweet', 'daddy', 'speaking', 'earnestness', 'old', 'survivor']",1
1.38E+18,2022-01-30 07:44:26+00:00,01c7de39d50eab15,1.49E+18,en,0,0,0,0,Twitter for iPhone,   They carrying mental virus. The vaxx wonÃ¢â‚¬â„¢t work on them.,,no,"Romford, London","[0.140821, 51.500544, 0.280358, 51.62063]","['colbstron', 'maximebernier', 'carrying', 'mental', 'virus', 'vaxx', 'work']",0
1.38E+18,2022-01-30 07:41:47+00:00,01c7de39d50eab15,1.49E+18,en,0,0,0,0,Twitter for iPhone,  There is no virus except the media virus.,,no,"Romford, London","[0.140821, 51.500544, 0.280358, 51.62063]","['virus', 'except', 'medium', 'virus']",0
20457119,2022-01-30 01:25:45+00:00,720081c4c09a4a84,1.49E+18,en,0,0,1,0,Twitter for Android, If you're such a Virus Johnson fan why are you in the SPD?,,no,"East Ham, London","[-0.008924, 51.496049, 0.098752, 51.536046]","['virus', 'johnson', 'fan', 'spd']",0
176743194,2022-01-30 00:42:25+00:00,457b4814b4240d87,1.49E+18,en,0,0,0,0,Twitter for iPhone,"Ã¢â‚¬Å“Kill the Bill!Ã¢â‚¬Â Do you agree?

Subscribe to my YouTube channel! For full video: 

#London #England #video #votd #viralreels #protest #travel #traveler #traveller #travels #bill #streets #viral #uk #walk #adventures #adventure #explore #follow #RitaRitaRita ",,no,"London, England","[-0.187894, 51.483718, -0.109978, 51.5164655]","['bill', 'agree', 'subscribe', 'youtube', 'channel', 'full', 'video', 'http', 'co', 'sqxtvqdjqk', 'london', 'england', 'video', 'votd', 'viralreels', 'protest', 'travel', 'traveler', 'traveller', 'travel', 'bill', 'street', 'viral', 'uk', 'walk', 'adventure', 'adventure', 'explore', 'follow', 'ritaritarita', 'http', 'co', 'fmyjs', 'dtm']",0
21078250,2022-01-30 00:36:20+00:00,6a1b0cb35bcaf140,1.49E+18,en,0,0,0,0,Twitter for Android,Fairground Infection #UnluckyBands,,no,"Christchurch, England","[-1.810417, 50.7239785, -1.6817148, 50.763847]",['unluckybands'],0
20846603,2022-01-29 22:39:28+00:00,34247a6af608b3ef,1.49E+18,en,0,0,0,0,Twitter for Android,      Now watch the infection rate go up..,,yes,"Deal, England","[1.35311, 51.1935176, 1.405359, 51.238533]","['portsofjersey', 'jsyhospitality', 'lyndonfarnham', 'amandaeburns', 'watch', 'infection', 'rate', 'go']",1
1.09E+18,2022-01-29 21:30:20+00:00,09ba692cbddfc92c,1.49E+18,en,0,0,0,0,Twitter for Android,"    I'm vaxxed and boostered and generally fit and healthy. Caught covid at beginning of this month, I'm still off work. Had flu in past, occupational hazard as a teacher, and this is not like the flu, it's worse!",,yes,"Hammersmith, London","[-0.254563, 51.463873, -0.177653, 51.532901]","['timspector', 'bbcnews', 'vaxxed', 'boostered', 'generally', 'fit', 'healthy', 'caught', 'covid', 'beginning', 'month', 'still', 'work', 'flu', 'past', 'occupational', 'hazard', 'teacher', 'like', 'flu', 'worse']",1
1.01E+18,2022-01-29 16:53:09+00:00,18859346bb6c3837,1.49E+18,en,0,0,0,0,Twitter for Android,You've got Flu for Fs sake ,,yes,"Washington, England","[-1.56193, 54.875678, -1.4891287, 54.928141]","['got', 'flu', 'f', 'sake', 'http', 'co', 'xkwmhxpiit']",1
1.47E+18,2022-01-29 16:45:17+00:00,08be9e4ebe3d037d,1.49E+18,en,0,0,0,0,Twitter for iPhone,this flu is killing me off massively,,yes,"Poplar, London","[-0.080028, 51.48432, 0.009989, 51.545341]","['killing', 'massively']",1
9.11E+17,2022-01-29 14:57:53+00:00,6863fd050de21120,1.49E+18,en,1,0,1,0,Twitter for Android," I actually think you have the Norovirus mate, that's a proper bastard. It goes around annually.",,yes,"Leeds, England","[-1.706057, 53.7363694, -1.424923, 53.867543]","['actually', 'think', 'norovirus', 'mate', 'proper', 'bastard', 'go', 'around', 'annually']",1
3434464223,2022-01-29 14:50:22+00:00,3706631934a5dfe2,1.49E+18,en,1,0,1,0,Twitter for Android," A shitty, aching, flu like feeling Rob. It only lasted about 12/14 hours last time, but I'm sure it'll pass by tomorrow.
I'm glad now there's no game today, as I wouldn't fancy 10 hours on a bus feeling like this",,yes,"Mountain Ash, Wales","[-3.3872874, 51.663562, -3.358946, 51.6895584]","['shitty', 'aching', 'flu', 'like', 'feeling', 'rob', 'lasted', 'hour', 'last', 'time', 'sure', 'pas', 'tomorrow', 'glad', 'game', 'today', 'fancy', 'hour', 'bus', 'feeling', 'like']",1
38830654,2022-01-29 14:48:40+00:00,60160252aeb7e3e5,1.49E+18,en,0,0,0,0,Twitter for iPhone,"I noted Morrisons staff unmasked in store this morning, but suspect medical exemptions in few cases. It was the circa 20% of customers not protecting themselves or others from inhaling virus that concerned me more. All because of political games by #NotMyPM. ",,yes,"West Midlands, England","[-3.23560072135158, 51.8259029271059, -1.17213601934124, 53.2262100153425]","['morrison', 'staff', 'unmasked', 'store', 'morning', 'suspect', 'medical', 'exemption', 'case', 'circa', 'customer', 'protecting', 'others', 'inhaling', 'virus', 'concerned', 'political', 'game', 'notmypm', 'http', 'co', 'fmb', 'ulxgql']",1
1.10E+18,2022-01-29 14:35:51+00:00,17cc57fae415c45e,1.49E+18,en,1,0,0,0,Twitter for Android,"  Everyone's bored shitless of hearing about the flu, that's what.",,yes,"Milton Keynes, England","[-0.8604724, 51.973129, -0.667655, 52.094005]","['everyone', 'bored', 'shitless', 'hearing', 'flu']",1
173229108,2022-01-29 13:17:54+00:00,7c8bfabd9fb82c7f,1.49E+18,en,1,0,0,0,Twitter for Android," Took the wee man to the vets, infection in his ear, give him antibiotics and drops he's back to normal. Ã¢ËœÂºÃ¯Â¸Â ",,no,"Newtownabbey, Northern Ireland","[-6.0108812, 54.6424898, -5.9172311, 54.6983529]","['wee', 'man', 'vet', 'infection', 'ear', 'give', 'antibiotic', 'drop', 'back', 'normal', 'http', 'co', 'eitjdyby']",0
1295911188,2022-01-29 09:18:41+00:00,135989ad972a5d9d,1.49E+18,en,1,0,0,0,Twitter for Android,I have a terrible flu that isn't covid Ã°Å¸Â¤Â£ I did a test lol I shoved a cotton bud so far up  my nose the remainder of my brains came out with it Ã°Å¸Â¤Â£,,yes,"Bromley, London","[-0.080526, 51.3434174, 0.1331237, 51.4452233]","['terrible', 'flu', 'covid', 'test', 'lol', 'shoved', 'cotton', 'bud', 'far', 'nose', 'remainder', 'brain', 'came']",1
1.42E+18,2022-01-29 07:53:40+00:00,6c3784993a540a38,1.49E+18,en,4,0,0,0,Twitter for Android,"It's Derby Day!
Big game today as we look for the playoffs.
 v  in the  3pm ko.
Come and join me, get behind the Hawks.
Come and join me, you might even make the pint shot and go viral.Ã°Å¸Â¤Â£ ",,no,"Harlow, East","[0.0585165, 51.7406635, 0.154957, 51.795864]","['derby', 'day', 'big', 'game', 'today', 'look', 'playoff', 'harlowtownfc', 'v', 'ware', 'fc', 'southernleague', 'pm', 'ko', 'come', 'join', 'get', 'behind', 'hawk', 'come', 'join', 'might', 'even', 'make', 'pint', 'shot', 'go', 'viral', 'http', 'co', 'flb', 'ax', 'j']",0
9.62E+17,2022-01-29 07:34:26+00:00,12f69ad404352073,1.49E+18,en,2,0,0,0,Twitter for Android,"Bucky was a good boy at his first trip to the vets, poor little guy has an ear infection Ã°Å¸Ëœâ€ hopefully he'll be back to normal in a few weeks. ",,no,"Garston, England","[-2.940659, 53.331287, -2.818002, 53.38523]","['good', 'boy', 'first', 'trip', 'vet', 'poor', 'little', 'guy', 'ear', 'infection', 'hopefully', 'back', 'normal', 'week', 'http', 'co', 'odr', 'fezvth']",0
1.35E+18,2022-01-29 06:48:43+00:00,26b0db32cfda0432,1.49E+18,en,2,0,0,0,Twitter for Android, my dad caught #COVID19 on Thursday while in Hospital a mild infection He has been in 2 Hospitals now for 7 weeks following his servere Heart Attack on December 10th i need  and  to Follow me as im Scared Traumatised and upset,,yes,"Walthamstow, London","[-0.06111, 51.5499687, 0.023642, 51.648542]","['dad', 'caught', 'covid', 'thursday', 'hospital', 'mild', 'infection', 'hospital', 'week', 'following', 'servere', 'heart', 'attack', 'december', 'th', 'need', 'tice', 'mahoney', 'acharles', 'follow', 'im', 'scared', 'traumatised', 'upset']",1
2355277091,2022-01-29 01:53:43+00:00,151b9e91272233d1,1.49E+18,en,0,0,0,0,Twitter for Android,    Tell that to a virus Ã°Å¸â„¢â€ž,,no,"Liverpool, England","[-3.008791, 53.36489, -2.822063, 53.474867]","['hl', 'tesco', 'tell', 'virus']",0
52257328,2022-01-28 22:21:22+00:00,1b676cd4b8a8684a,1.49E+18,en,0,0,1,0,Twitter for Android," Yeah. It boggles me when after periods of my temp being normal, I get days of feeling flu symptoms and with temps over 38. My worry is that given lateral flow tests aren't picking up the BA. 2 variant, there will be no way of knowing now.",,yes,"Southampton, England","[-1.476463, 50.883056, -1.3164712, 50.959599]","['yeah', 'boggles', 'period', 'temp', 'normal', 'get', 'day', 'feeling', 'flu', 'symptom', 'temp', 'worry', 'given', 'lateral', 'flow', 'test', 'picking', 'ba', 'variant', 'way', 'knowing']",1
50609698,2022-01-28 22:16:12+00:00,758461cd66db17e0,1.49E+18,en,1,0,1,0,Twitter for Android,  And you know someone will find one on Facebook and post here to gain viral notariety!,,no,"Sutton, London","[-0.245869, 51.330352, -0.117306, 51.3934428]","['sjb', 'astro', 'know', 'someone', 'find', 'one', 'facebook', 'post', 'gain', 'viral', 'notariety']",0
1.19E+18,2022-01-28 21:59:07+00:00,2cfc4a5306bf79cb,1.49E+18,en,0,0,0,0,Twitter for Android,"  Spotify is supporting people SPEWING far right propaganda 
And lies about the pandemic so it's basically helping spread 
Lies and the virus costing lives it's sick",,no,"Mexborough, England","[-1.308003, 53.490755, -1.263121, 53.504157]","['spotify', 'supporting', 'people', 'spewing', 'far', 'right', 'propaganda', 'lie', 'pandemic', 'basically', 'helping', 'spread', 'lie', 'virus', 'costing', 'life', 'sick']",0
242481864,2022-01-28 21:42:40+00:00,2f843bbfaebff6ef,1.49E+18,en,1,0,1,1,Twitter for iPhone,Coke farts cause Bat flu,,no,"Birkenhead, England","[-3.1457875, 53.304078, -2.933067, 53.421308]","['cause', 'bat', 'flu']",0
28815306,2022-01-28 21:01:04+00:00,6a0d12f667049f3d,1.49E+18,en,0,0,0,0,Twitter for Android,"Lying in bed with bad infection on my stomach after a little minor op, got my little girl keeping me company Ã°Å¸â€™â€¢ ",,yes,"Huyton-with-Roby, England","[-2.8925416, 53.396594, -2.8107705, 53.43392]","['bed', 'bad', 'infection', 'stomach', 'little', 'minor', 'op', 'got', 'little', 'girl', 'keeping', 'company', 'http', 'co', 'slyznecnun']",1
1006751629,2022-01-28 19:18:35+00:00,091ee820fa97bbe0,1.49E+18,en,0,0,1,0,Twitter for Android,"    Yep continue to grow, just like an untreated vaginal yeast infection",,no,"Tamworth, England","[-1.730633, 52.5931818, -1.636163, 52.6510365]","['jjmcgill', 'chimpsinsocks', 'yep', 'continue', 'grow', 'like', 'untreated', 'vaginal', 'yeast', 'infection']",0
1.36E+18,2022-01-28 19:07:42+00:00,52e6f17df9e90c0a,1.49E+18,en,0,0,0,0,Twitter for Android,no,,no,"Kingswood, England","[-2.5319095, 51.425885, -2.453106, 51.5057553]","['better', 'idea', 'flu', 'world', 'order', 'currently', 'http', 'co', 'dtotdtgxux']",0
721359108,2022-01-28 17:08:14+00:00,50a7ed3afa19385c,1.49E+18,en,3,0,1,0,Twitter for iPhone,"My dads just come out of sinus surgery &amp; is doing great!

The surgeon told my mom there were Ã¢â‚¬Å“a tonÃ¢â‚¬Â of polyps on his left side. 

Hopefully those come back from pathology all clear &amp; this is the end of a nearly 2 year long chronic sinus infection for dad",,no,"Hemel Hempstead, East","[-0.5140924, 51.72224, -0.421047, 51.782319]","['come', 'sinus', 'surgery', 'amp', 'great', 'surgeon', 'told', 'mom', 'ton', 'polyp', 'left', 'side', 'hopefully', 'come', 'back', 'pathology', 'clear', 'amp', 'end', 'nearly', 'year', 'long', 'chronic', 'sinus', 'infection', 'dad']",0
1.48E+18,2022-01-28 17:06:03+00:00,7f91f4c2883c247b,1.49E+18,en,2,0,0,0,Twitter for Android,Poorly with kidney infection so I'm chilling in bed and gonna binge watch the 3rd series of #thebay,,no,"Seaham, England","[-1.37637, 54.8217178, -1.319712, 54.853863]","['kidney', 'infection', 'chilling', 'bed', 'gon', 'na', 'binge', 'watch', 'rd', 'series', 'thebay']",0
86541120,2022-01-28 15:35:40+00:00,4ba9339e498629d4,1.49E+18,en,0,0,0,0,Twitter for Android, Making crucial decisions about a deadly virus while half cut?,,no,"Delph, England","[-2.0357047, 53.560008, -2.011469, 53.5752217]","['crucial', 'decision', 'deadly', 'virus', 'half', 'cut']",0
504584963,2022-01-28 15:33:18+00:00,45c2b024d2da8cde,1.49E+18,en,2,0,0,0,Twitter for Android," Since when did we have c300 deaths a day from flu?

When?",,yes,"Toward, Scotland","[-4.983894, 55.861911, -4.9760532, 55.8735566]","['c', 'death', 'day', 'flu']",1
414577744,2022-01-28 15:28:47+00:00,621eccadb1c0dc73,1.49E+18,en,1,0,1,1,Twitter for Android,"     Okay I'll explain. Its believed Fibromyalgia starts bcse of a shock to the system, infection etc ",,no,"Woking, South East","[-0.6329393, 51.283513, -0.4647322, 51.349531]","['sepsissurvivor', 'thorntonsouth', 'davecram', 'okay', 'explain', 'believed', 'fibromyalgia', 'start', 'bcse', 'shock', 'system', 'infection', 'etc', 'http', 'co', 'wqdzo', 'anz']",0
141470099,2022-01-28 15:26:25+00:00,62a2a7f86cd9a5b4,1.49E+18,en,2,0,1,0,Twitter for Android,"    People do get Rabies today it animal quarantine rules that protect you from Rabies 
You could have played Polo it was almost eradicated",,no,"Dundee, Scotland","[-3.07452, 56.451371, -2.8355701, 56.502533]","['lord', 'n', 'wolf', 'elonmusk', 'people', 'get', 'rabies', 'today', 'animal', 'quarantine', 'rule', 'protect', 'rabies', 'could', 'played', 'polo', 'almost', 'eradicated']",0
224600015,2022-01-28 12:58:03+00:00,67bc7263f7b9047b,1.49E+18,en,0,0,0,0,Twitter for Android,Right then I  managed to motivate myself to go down for dinner back up now with  a fresh cuppa  going to take some  more drugs to seeing i can shake this flu off,,yes,"North East, England","[-2.6896487528799, 54.4511368492598, -0.789589998657534, 55.8116995493485]","['managed', 'motivate', 'go', 'dinner', 'back', 'fresh', 'cuppa', 'going', 'take', 'drug', 'seeing', 'shake', 'flu']",1
2731922441,2022-01-28 11:08:52+00:00,55ec7e23e73ccfbf,1.49E+18,en,0,0,0,1,Twitter for Android, going viral ,,no,"Ifold, England","[-0.548048, 51.062654, -0.527062, 51.07511]","['viral', 'http', 'co', 'z', 'oxdytogg']",0
1545576552,2022-01-28 11:05:02+00:00,1c00cf44f69d95d3,1.49E+18,en,1,0,0,1,Twitter for Android, China reports 2 new human cases of H5N6 bird flu ,,no,"Ilfracombe, England","[-4.1405462, 51.1872567, -4.096538, 51.211164]","['report', 'new', 'human', 'case', 'h', 'n', 'bird', 'flu', 'http', 'co', 'afowkepnki']",0
8.77E+17,2022-01-28 10:35:06+00:00,616d7ff30626fae4,1.49E+18,en,4,0,2,0,Twitter Web App,"         Thanks John. I think I'm through the worst of it and on the mend. At least I'd better be, or I'll be having a word with the virus! Ã°Å¸Ëœâ€°Ã°Å¸â€™ÂªÃ°Å¸â€˜Å Ã°Å¸â€™â„¢",,yes,"Teignmouth, England","[-3.518592, 50.541202, -3.4762986, 50.565904]","['seabrookseax', 'moggie', 'debra', 'pcbuley', 'debinndevon', 'suchislifeinsc', 'antisupporting', 'thanks', 'john', 'think', 'worst', 'mend', 'least', 'better', 'word', 'virus']",1
2998567550,2022-01-28 10:17:49+00:00,24ff44bc29857b39,1.49E+18,en,5,0,6,0,Twitter for iPhone,  Right now in the dead of winter ( &amp; still battling shingles) I constantly daydream of Door Number 1Ã¯Â¸ÂÃ¢Æ’Â£ Ã°Å¸â€˜â„¢Ã°Å¸Å’Å¾Ã°Å¸Å’Å ,,yes,"Knighton, Wales","[-3.06203, 52.3354043, -3.032497, 52.3485702]","['right', 'dead', 'winter', 'amp', 'still', 'battling', 'shingle', 'constantly', 'daydream', 'door', 'number']",1
223237704,2022-01-28 09:32:41+00:00,1f592b82aea688ff,1.49E+18,en,1,0,0,0,Twitter for Android," How awful, but we are not far behind. It's not (seasonal) flu it's a pandemic.",,yes,"Derby, England","[-1.556856, 52.870587, -1.384701, 52.960473]","['awful', 'far', 'behind', 'seasonal', 'flu', 'pandemic']",1
379067233,2022-01-28 07:49:26+00:00,0c4f58af36a910a6,1.49E+18,en,1,0,1,0,Twitter for Android,"  You're doing a great job.  I would love to find my Great Great Uncle William Ogle's medals, who died 23rd November 1918, from the effects of gas, although I suspect flu also may have been involved at this time.  As we have a picture in his hospital blues looking happy &amp; healthy.",,no,"York, England","[-1.147268, 53.9280019, -1.0233813, 54.004411]","['great', 'job', 'would', 'love', 'find', 'great', 'great', 'uncle', 'william', 'ogle', 'medal', 'died', 'rd', 'november', 'effect', 'gas', 'although', 'suspect', 'flu', 'also', 'may', 'involved', 'time', 'picture', 'hospital', 'blue', 'looking', 'happy', 'amp', 'healthy']",0
356488026,2022-01-28 07:21:30+00:00,064b670c43d8d701,1.49E+18,en,0,0,0,0,Twitter for Android,"Dunno if its flu or long covid, but went to bed feeling fine and 2 hours later i was shiverijg worse than i think i ever have, despite heating on full blast.",,yes,"Grimsby, England","[-0.147596, 53.52505, -0.0093573, 53.587884]","['flu', 'long', 'covid', 'went', 'bed', 'feeling', 'fine', 'hour', 'later', 'shiverijg', 'worse', 'think', 'ever', 'despite', 'heating', 'full', 'blast']",1
1.41E+18,2022-01-28 02:47:22+00:00,1f592b82aea688ff,1.49E+18,en,1,0,1,0,Twitter for Android,"  I heard years ago that appendicitis was caused by a virus, could these facts be linked?",,no,"Derby, England","[-1.556856, 52.870587, -1.384701, 52.960473]","['thepa', 'heard', 'year', 'ago', 'appendicitis', 'caused', 'virus', 'could', 'fact', 'linked']",0
27635954,2022-01-27 23:01:55+00:00,616ba1df27270916,1.49E+18,en,0,0,0,0,Twitter for Android, A couple of months at best ... given current rates of Viral mutation!,,no,"Oxford, England","[-1.289608, 51.7122668, -1.1772587, 51.796305]","['couple', 'month', 'best', 'given', 'current', 'rate', 'viral', 'mutation']",0
2902825821,2022-01-27 22:09:12+00:00,4827c143cf972a3d,1.49E+18,en,9,0,1,1,Twitter for Android,Today is a good day to explain brain fog. I have used the tap in my bathroom since I moved in. Yesterday I couldn't figure out how to use it. My head is struggling with basic concepts but I still have to work. I have dysautonomia from a virus over a decade ago.,,no,"Scarborough, England","[-0.46006, 54.24378, -0.372699, 54.306477]","['good', 'day', 'explain', 'brain', 'fog', 'used', 'tap', 'bathroom', 'since', 'moved', 'yesterday', 'figure', 'use', 'head', 'struggling', 'basic', 'concept', 'still', 'work', 'dysautonomia', 'virus', 'decade', 'ago']",0
38934619,2022-01-27 20:53:12+00:00,5d838f7a011f4a2d,1.49E+18,en,2,0,0,1,Twitter for iPhone,#tech #innovation #reinvent #startup #startups #WFH #data #crossword #puzzle #CloudComputing #Algorithm #brainteaser #blockchain #5g #fintech #Wordle What the heck is Wordle ? The latest viral internet sensation simple word game delighting the internet ,,no,"London, England","[-0.510364798739281, 51.2867019756122, 0.334043461659515, 51.6918240878432]","['reinvent', 'startup', 'startup', 'wfh', 'data', 'crossword', 'puzzle', 'cloudcomputing', 'algorithm', 'brainteaser', 'blockchain', 'g', 'fintech', 'wordle', 'heck', 'wordle', 'latest', 'viral', 'internet', 'sensation', 'simple', 'word', 'game', 'delighting', 'internet', 'http', 'co', 'hhch', 'q', 'n', 'g']",0
3354714946,2022-01-27 18:38:58+00:00,6dd4aeb802da9f28,1.49E+18,en,2,0,0,0,Twitter for Android,"I am a bit on edge when I have a flu symptoms.  Although I have negative results, I have not so certain. However, I went up to the lab this afternoon and smelt DTT in the solution that one of my colleagues used. So now I am sure I have a coldÃ°Å¸ËœÂ ",,yes,"Newcastle Upon Tyne, England","[-1.6937923, 54.960055, -1.596931, 55.0240558]","['bit', 'edge', 'flu', 'symptom', 'although', 'negative', 'result', 'certain', 'however', 'went', 'lab', 'afternoon', 'smelt', 'dtt', 'solution', 'one', 'colleague', 'used', 'sure', 'cold', 'http', 'co', 'ngjpwyb']",1
17646334,2022-01-27 18:27:16+00:00,573ede7f6c450804,1.49E+18,en,0,0,0,0,Twitter for iPhone,"Editing with the TV on for background noise, my brain spliced together adverts for thrush cream and a vacuum cleaner. For a moment I heard Ã¢â‚¬Å“treats the itch and the infection. . . And leaves your carpet looking and smelling clean and freshÃ¢â‚¬Â. #AmWriting #WritersLife",,no,"Brighton, England","[-0.173706, 50.80835, -0.0870057, 50.872314]","['tv', 'background', 'noise', 'brain', 'spliced', 'together', 'advert', 'thrush', 'cream', 'vacuum', 'cleaner', 'moment', 'heard', 'treat', 'itch', 'infection', 'leaf', 'carpet', 'looking', 'smelling', 'clean', 'fresh', 'amwriting', 'writerslife']",0
2732717183,2022-01-27 18:20:20+00:00,0cbfb5dccb8131b8,1.49E+18,en,0,0,0,0,Twitter for iPhone,  Seasonal flu now more fatal,,yes,"North West, England","[-3.64063699761414, 52.9471313094526, -1.90962598338825, 55.1888787527094]","['seasonal', 'flu', 'fatal']",1
776940714,2022-01-27 16:15:55+00:00,37aa02b9b040fa60,1.49E+18,en,32,0,3,0,Twitter for Android,"This week...

My dad's health suddenly declines, then he catches COVID in hospital.

First use of newly mended FTIR: source failure.

Day before teaching on three modules: all family catch norovirus.

But...I've started playing Bach's #cello suites again..can deal with anything ",,yes,"Lancaster, England","[-2.829936, 54.020096, -2.775624, 54.0681]","['dad', 'health', 'suddenly', 'decline', 'catch', 'covid', 'hospital', 'first', 'use', 'newly', 'mended', 'ftir', 'source', 'failure', 'day', 'teaching', 'three', 'module', 'family', 'catch', 'norovirus', 'started', 'playing', 'bach', 'cello', 'suite', 'deal', 'anything', 'http', 'co', 'hmpzhspqyl']",1
21287152,2022-01-27 08:39:35+00:00,5cec0a0bf86e265e,1.49E+18,en,1,0,0,0,Twitter for iPhone,This deserves viral status. ,,no,"Thornliebank, Scotland","[-4.329174, 55.7745961, -4.253669, 55.8139415]","['viral', 'status', 'http', 'co', 'gb', 'vdediv']",0
188276023,2022-01-27 07:56:23+00:00,3bc1b6cfd27ef7f6,1.49E+18,en,1,0,1,1,Twitter for Android,"Independent SAGE Graph in Viral Tweet Misleading: Omicron Is Mild in Children!

",,no,"East, England","[-0.745779800818049, 51.4482221321091, 1.76893599950184, 52.9926789576249]","['graph', 'viral', 'tweet', 'misleading', 'omicron', 'mild', 'child', 'http', 'co', 'hxjcmchql']",0
234660609,2022-01-27 07:21:27+00:00,11343682a8e4d20a,1.49E+18,en,0,0,0,0,Twitter for Android, I had a viral chest infection/bronchitis before Xmas hit me for 6 X,,no,"Bicester, England","[-1.181601, 51.8863658, -1.118519, 51.923999]","['viral', 'chest', 'infection', 'bronchitis', 'xmas', 'hit', 'x']",0
1292466661,2022-01-27 07:08:04+00:00,65e82be76815508a,1.49E+18,en,0,0,1,0,Twitter for Android,"I'm quite capable of responding in my own time.
So florida has done well because it has a warm climate yet you previously said that it was infection ridden.... which is it? ",,no,"Congleton, England","[-2.255527, 53.147456, -2.1725745, 53.178701]","['quite', 'capable', 'responding', 'time', 'florida', 'done', 'well', 'warm', 'climate', 'yet', 'previously', 'said', 'infection', 'ridden', 'http', 'co', 'mh', 'eintwfm']",0
46686253,2022-01-27 06:14:31+00:00,621eccadb1c0dc73,1.49E+18,en,0,0,0,0,Twitter for iPhone,"I may have had 3 Pfizer and a booster. 
I have no immune system and Plan A petrifies me. ItÃ¢â‚¬â„¢s still winter, itÃ¢â‚¬â„¢s still flu season, still 102,292 test positive with covid. Three friends are positive and one is very sick.",,yes,"Woking, South East","[-0.6329393, 51.283513, -0.4647322, 51.349531]","['pfizer', 'booster', 'immune', 'system', 'plan', 'petrifies', 'still', 'winter', 'still', 'flu', 'season', 'still', 'test', 'positive', 'covid', 'three', 'friend', 'positive', 'one', 'sick']",1
356488026,2022-01-27 05:54:57+00:00,064b670c43d8d701,1.49E+18,en,0,0,0,0,Twitter for Android,"Dont know if ive got long covid or the flu or what but dropping my car off to the garage for like half 6 and then walking 4 miles home. I might die.  Not that 4 miles is ridiculously far, but i still might die.",,yes,"Grimsby, England","[-0.147596, 53.52505, -0.0093573, 53.587884]","['ive', 'got', 'long', 'covid', 'flu', 'dropping', 'car', 'garage', 'like', 'half', 'walking', 'mile', 'home', 'might', 'die', 'mile', 'ridiculously', 'far', 'still', 'might', 'die']",1
