author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,Disease,Category,location,bbox,normalized_tweet,preprocessed_tweet
20268440,2022-04-23 08:50:03+00:00,548c7806c1e1b70f,1.52E+18,en,2,0,0,1,Twitter for iPhone,      ItÃ¢â‚¬â„¢s the loveliest! The exhibition is a delight x,,no,"Bolton, England","[-2.5139084, 53.531967, -2.355997, 53.636402]","['channel', 'bristolmuseum', 'alan', 'measles', 'philippa', 'perry', 'loveliest', 'exhibition', 'delight', 'x']",      it        s the loveliest  the exhibition is a delight x
1.24E+18,2022-04-23 08:19:03+00:00,67e72ea27fadd2c6,1.52E+18,en,3,0,1,2,Twitter for iPhone," A corona virus causes FIP - Feline Infectious Peritonitis, and is one of the most studied diseases in veterinary science, because it is fatal in a large number of cases. At no point have human researchers gone to the veterinary researchers and asked for assistance.",,no,"Chivenor, England","[-4.138404, 51.089355, -4.129012, 51.093526]","['corona', 'virus', 'cause', 'fip', 'feline', 'infectious', 'peritonitis', 'one', 'studied', 'disease', 'veterinary', 'science', 'fatal', 'large', 'number', 'case', 'point', 'human', 'researcher', 'gone', 'veterinary', 'researcher', 'asked', 'assistance']", a corona virus causes fip   feline infectious peritonitis  and is one of the most studied diseases in veterinary science  because it is fatal in a large number of cases  at no point have human researchers gone to the veterinary researchers and asked for assistance 
223630180,2022-04-23 07:33:31+00:00,4393349f368f67a1,1.52E+18,en,149,2,21,11,Twitter for iPhone,"What an honour to appear on #GraysonsArtClub with my boy Huey. IÃ¢â‚¬â„¢ve been overwhelmed by the reaction. For those asking, HueyÃ¢â‚¬â„¢s surgery was a success, he is currently stable in intensive care. Plenty to be hopeful for the future      ",,no,"Lambeth, London","[-0.15191, 51.410792, -0.078902, 51.509887]","['honour', 'appear', 'graysonsartclub', 'boy', 'huey', 'overwhelmed', 'reaction', 'asking', 'huey', 'surgery', 'success', 'currently', 'stable', 'intensive', 'care', 'plenty', 'hopeful', 'future', 'alan', 'measles', 'joelycett', 'swanfilmstv', 'channel', 'http', 'co', 'vf', 'wms', 'p']",what an honour to appear on  graysonsartclub with my boy huey  i        ve been overwhelmed by the reaction  for those asking  huey        s surgery was a success  he is currently stable in intensive care  plenty to be hopeful for the future      
296381213,2022-04-23 07:29:28+00:00,791e00bcadc4615f,1.52E+18,en,1,0,0,1,Twitter for Android,Norovirus levels unusually high amid  post-pandemic surge ,,yes,"Glasgow, Scotland","[-4.3932845, 55.796184, -4.0902182, 55.9204214]","['unusually', 'high', 'amid', 'post', 'pandemic', 'surge', 'http', 'co', 'dyevilso', 'j']",norovirus levels unusually high amid  post pandemic surge 
135379966,2022-04-23 07:28:04+00:00,616ba1df27270916,1.52E+18,en,1,0,0,0,Twitter for iPhone," Thanks so much. I feel dreadful, persistent chest infection for days. Have to run the church sound desk in the morning with real life musicians connected to it for the first time. So having a day of rest today, Saturday.",,yes,"Oxford, England","[-1.289608, 51.7122668, -1.1772587, 51.796305]","['much', 'feel', 'dreadful', 'persistent', 'chest', 'infection', 'day', 'run', 'church', 'sound', 'desk', 'morning', 'real', 'life', 'musician', 'connected', 'first', 'time', 'day', 'rest', 'today', 'saturday']", thanks so much  i feel dreadful  persistent chest infection for days  have to run the church sound desk in the morning with real life musicians connected to it for the first time  so having a day of rest today  saturday 
1.43E+18,2022-04-23 07:21:32+00:00,760dc0548d0a8ff2,1.52E+18,en,5,0,3,0,Twitter for Android,COVID and norovirus in the last 3 weekÃ°Å¸Â¤Â¢ absolutely fucked man !!!,,yes,"Newmains, Scotland","[-3.8940086, 55.7753159, -3.8628801, 55.7935139]","['norovirus', 'last', 'week', 'absolutely', 'fucked', 'man']",covid and norovirus in the last   week         absolutely fucked man    
1236448129,2022-04-23 06:53:51+00:00,0cbfb5dccb8131b8,1.52E+18,en,1,0,1,0,Twitter for iPhone, This chest infection just wonÃ¢â‚¬â„¢t clear. Having a snuggle with Emily Ã°Å¸Â¥Â°,,yes,"North West, England","[-3.64063699761414, 52.9471313094526, -1.90962598338825, 55.1888787527094]","['chest', 'infection', 'clear', 'snuggle', 'emily']", this chest infection just won        t clear  having a snuggle with emily         
361116796,2022-04-23 06:26:34+00:00,381b5744987ae0bd,1.52E+18,en,1,0,1,0,Twitter Web App,"Happy St Georges Day: 1/ This royal throne of kings, this sceptred isle, 
This earth of majesty, this seat of Mars, 
This other Eden, demi-paradise, 
This fortress built by Nature for herself 
Against infection and the hand of war, 
This happy breed of men, this little world,",,no,"Swindon, England","[-1.8519024, 51.535198, -1.719477, 51.6108189]","['george', 'day', 'royal', 'throne', 'king', 'sceptred', 'isle', 'earth', 'majesty', 'seat', 'mar', 'eden', 'demi', 'paradise', 'fortress', 'built', 'nature', 'infection', 'hand', 'war', 'happy', 'breed', 'men', 'little', 'world']",happy st georges day     this royal throne of kings  this sceptred isle   this earth of majesty  this seat of mars   this other eden  demi paradise   this fortress built by nature for herself  against infection and the hand of war   this happy breed of men  this little world 
1.52E+18,2022-04-23 01:38:19+00:00,50f2d0272381533f,1.52E+18,en,1,0,0,1,Twitter for Android,"  Elon keeps callin us a mind virus

Sorry for the inconvenience",,no,"East Midlands, England","[-2.03410488116464, 51.9772264213839, 0.357994000542651, 53.6163564980205]","['attiyya', 'sun', 'elon', 'keep', 'callin', 'u', 'mind', 'virus', 'sorry', 'inconvenience']",  elon keeps callin us a mind virus  sorry for the inconvenience
351477976,2022-04-22 23:17:31+00:00,00486f39ae8bd30d,1.52E+18,en,2,0,0,0,Twitter for Android," Yep he pulled through, but the modern parlance would say he suffered from ""long flu"".
Funny how we never hear that phrase?",,no,"Ilford, London","[0.0103975, 51.543815, 0.147328, 51.626165]","['pulled', 'modern', 'parlance', 'would', 'say', 'suffered', 'long', 'flu', 'funny', 'never', 'hear', 'phrase']", yep he pulled through  but the modern parlance would say he suffered from  long flu   funny how we never hear that phrase 
58225873,2022-04-22 23:15:27+00:00,12a22d3e4b638699,1.52E+18,en,2,0,0,0,Twitter for Android,"  Oh dee that's awful, I only know a few weeks ago I woke up struggling to breathe and it was the worst feeling, I ended up in hospital,  it was a chest infection, it's not nice ,,, hope you're better soon Ã¢ÂÂ¤",,yes,"Halewood, England","[-2.856245, 53.3539723, -2.816093, 53.379944]","['oh', 'dee', 'awful', 'know', 'week', 'ago', 'woke', 'struggling', 'breathe', 'worst', 'feeling', 'ended', 'hospital', 'chest', 'infection', 'nice', 'hope', 'better', 'soon']",  oh dee that s awful  i only know a few weeks ago i woke up struggling to breathe and it was the worst feeling  i ended up in hospital   it was a chest infection  it s not nice     hope you re better soon       
351477976,2022-04-22 23:11:47+00:00,00486f39ae8bd30d,1.52E+18,en,3,0,0,0,Twitter for Android," Yep.
I'm literally sitting next to someone who spent 2 weeks in an ICU with flu 5 years ago!",,no,"Ilford, London","[0.0103975, 51.543815, 0.147328, 51.626165]","['literally', 'sitting', 'next', 'someone', 'spent', 'week', 'icu', 'flu', 'year', 'ago']", yep  i m literally sitting next to someone who spent   weeks in an icu with flu   years ago 
1.19E+18,2022-04-22 22:21:09+00:00,1b676cd4b8a8684a,1.52E+18,en,1,0,0,0,Twitter for Android," 
Boris Johnson is the only twat who thinks Corona Virus is a new form of fizzy drink, a he wants to get money back on the bottles..",,no,"Southampton, England","[-1.476463, 50.883056, -1.3164712, 50.959599]","['boris', 'johnson', 'twat', 'think', 'corona', 'virus', 'new', 'form', 'fizzy', 'drink', 'want', 'get', 'money', 'back', 'bottle']",  boris johnson is the only twat who thinks corona virus is a new form of fizzy drink  a he wants to get money back on the bottles  
1.05E+18,2022-04-22 22:18:29+00:00,1387ce92f8c3fc07,1.52E+18,en,3,0,0,0,Twitter for Android,"A sneaky wee sunset shot whilst nursing a chest infection.  Was nice to get out for a walk, albeit brief!!

Have a great weekend Twitter Peeps!!

Love you allÃ¢ÂÂ¤Ã¯Â¸ÂÃ¢ÂÂ¤Ã¯Â¸ÂÃ¢ÂÂ¤Ã¯Â¸ÂÃ°Å¸ÂÂ´Ã³Â ÂÂ§Ã³Â ÂÂ¢Ã³Â ÂÂ³Ã³Â ÂÂ£Ã³Â ÂÂ´Ã³Â ÂÂ¿ ",,yes,"Dumbarton, Scotland","[-4.609623, 55.933889, -4.5269669, 55.960919]","['wee', 'sunset', 'shot', 'whilst', 'nursing', 'chest', 'infection', 'nice', 'get', 'walk', 'albeit', 'brief', 'great', 'weekend', 'twitter', 'peep', 'love', 'http', 'co', 'vhg', 'jmdv']",a sneaky wee sunset shot whilst nursing a chest infection   was nice to get out for a walk  albeit brief    have a great weekend twitter peeps    love you all                                                                                             
520494487,2022-04-22 20:49:08+00:00,573ede7f6c450804,1.52E+18,en,0,0,0,0,Twitter for iPhone," It isnÃ¢â‚¬â„¢t too bad. It feels like a chest infection, but IÃ¢â‚¬â„¢m very tired.",,yes,"Brighton, England","[-0.173706, 50.80835, -0.0870057, 50.872314]","['bad', 'feel', 'like', 'chest', 'infection', 'tired']", it isn        t too bad  it feels like a chest infection  but i        m very tired 
20058452,2022-04-22 19:58:09+00:00,4707397121fb8dfe,1.52E+18,en,1,0,0,0,Twitter for iPhone,"This evenings  Art Club has been so touching. I love it &amp; say it every week, but it really is the best &amp; I love seeing how creative everyone is. What a remarkable baby boy too. Wishing Huey all the very best , whatever his future brings. Ã¢ÂÂ¤Ã¯Â¸Â",,no,"Usk, Wales","[-2.9116395, 51.6967832, -2.8932962, 51.7098307]","['alan', 'measles', 'art', 'club', 'touching', 'love', 'amp', 'say', 'every', 'week', 'really', 'best', 'amp', 'love', 'seeing', 'creative', 'everyone', 'remarkable', 'baby', 'boy', 'wishing', 'huey', 'best', 'whatever', 'future', 'brings']",this evenings  art club has been so touching  i love it  amp  say it every week  but it really is the best  amp  i love seeing how creative everyone is  what a remarkable baby boy too  wishing huey all the very best   whatever his future brings              
21703269,2022-04-22 19:53:34+00:00,5d838f7a011f4a2d,1.52E+18,en,4,0,0,0,Twitter for iPhone,     I am quite overwhelmed and flattered to see Grayson Perry drinking out of the ceramic mug I made Ã°Å¸â€™â€¢Ã°Å¸â€™â€¢ - so thrilled! Thank you!,,no,"London, England","[-0.510364798739281, 51.2867019756122, 0.334043461659515, 51.6918240878432]","['alan', 'measles', 'philippa', 'perry', 'channel', 'quite', 'overwhelmed', 'flattered', 'see', 'grayson', 'perry', 'drinking', 'ceramic', 'mug', 'made', 'thrilled', 'thank']",     i am quite overwhelmed and flattered to see grayson perry drinking out of the ceramic mug i made                        so thrilled  thank you 
62815748,2022-04-22 19:41:15+00:00,5380643742db3038,1.52E+18,en,0,0,0,0,Twitter Web App," ""Partygate ""is pathetic because those endlessly droning on about it are missing the point that Boris Johnson knew that the virus is harmless which is why he didn't die from it way before any ""vaccine ""was rolled out.",,no,"Dunfermline, Scotland","[-3.505666, 56.0468844, -3.4000599, 56.087476]","['pathetic', 'endlessly', 'droning', 'missing', 'point', 'boris', 'johnson', 'knew', 'virus', 'harmless', 'die', 'way', 'vaccine', 'rolled']",  partygate  is pathetic because those endlessly droning on about it are missing the point that boris johnson knew that the virus is harmless which is why he didn t die from it way before any  vaccine  was rolled out 
1.32E+18,2022-04-22 18:11:31+00:00,1f592b82aea688ff,1.52E+18,en,0,0,0,0,Twitter for Android,"This time next month Moorways will have reopened Ã°Å¸â„¢Å’Ã°Å¸â€˜Å’Ã°Å¸Å’Å¸

Check our   video! #TikTok #viral #fyp #foryou #foryoupage
.
.
.",,no,"Derby, England","[-1.556856, 52.870587, -1.384701, 52.960473]","['next', 'month', 'moorways', 'reopened', 'check', 'linkingupderby', 'video', 'tiktok', 'viral', 'fyp', 'foryou', 'foryoupage', 'http', 'co', 'tarhst', 'gh']",this time next month moorways will have reopened                             check our   video   tiktok  viral  fyp  foryou  foryoupage      
35592703,2022-04-22 17:36:40+00:00,68a15f519dc47b7d,1.52E+18,en,4,1,0,0,Twitter for iPhone,  Got a meeting? Take a walk (Nilofer Merchant | TED2013)  via  -  what a great idea  this needs to go viral in Notts!,,no,"Mountsorrel, England","[-1.164154, 52.7033071, -1.1240233, 52.7365389]","['got', 'meeting', 'take', 'walk', 'nilofer', 'merchant', 'ted', 'http', 'co', 'lgz', 'byug', 'e', 'via', 'tedtalks', 'qi', 'nottshc', 'great', 'idea', 'annemnewham', 'need', 'go', 'viral', 'notts']",  got a meeting  take a walk  nilofer merchant   ted       via     what a great idea  this needs to go viral in notts 
394057304,2022-04-22 17:12:08+00:00,7f55e839e1715da2,1.52E+18,en,0,0,0,0,Twitter for iPhone, Much like any other post viral fatigue to be honest.,,no,"Camberwell, London","[-0.1114755, 51.4194247, -0.0297308, 51.509947]","['like', 'post', 'viral', 'fatigue', 'honest']", much like any other post viral fatigue to be honest 
16984207,2022-04-22 16:58:29+00:00,7e45bb464c4d6244,1.52E+18,en,0,0,0,0,Twitter for Android,"Spike in child hepatitis cases linked to common virus
",,yes,"Devizes, England","[-2.023484, 51.3364975, -1.9589143, 51.372107]","['child', 'hepatitis', 'case', 'linked', 'common', 'virus', 'http', 'co', 'rvign', 'ccm']",spike in child hepatitis cases linked to common virus 
1.46E+18,2022-04-22 16:02:09+00:00,1f36c2b60fbc98ac,1.52E+18,en,0,0,0,0,Twitter for Android,I have the flu ,,yes,"Swansea, Wales","[-4.029331, 51.5987484, -3.8621388, 51.68983]","['flu', 'http', 'co', 'cbbgork', 'k']",i have the flu 
138418838,2022-04-22 14:44:03+00:00,457b4814b4240d87,1.52E+18,en,0,0,0,0,dlvr.it,"This Florida teen went viral for a classroom lesson on LGBT+ history after 'Don't Say Gay' became law: Days after Florida Governor Ron DeSantis signed what opponents have called the state's Ã¢â‚¬Å“Don't Say GayÃ¢â‚¬Â billl into law, Will Larkins Ã¢â‚¬â€œ aÃ‚Â ... ",,no,"London, England","[-0.187894, 51.483718, -0.109978, 51.5164655]","['teen', 'went', 'viral', 'classroom', 'lesson', 'lgbt', 'history', 'say', 'gay', 'became', 'law', 'day', 'florida', 'governor', 'ron', 'desantis', 'signed', 'opponent', 'called', 'state', 'say', 'gay', 'billl', 'law', 'larkins', 'http', 'co', 'chtabgrb']",this florida teen went viral for a classroom lesson on lgbt  history after  don t say gay  became law  days after florida governor ron desantis signed what opponents have called the state s        don t say gay        billl into law  will larkins          a        
1.16E+18,2022-04-22 14:16:51+00:00,18a306f4cd277869,1.52E+18,en,0,0,0,0,Twitter for Android,  Talking thru experience are you Ã°Å¸Â¤â€,,no,"Linlithgow, Scotland","[-3.632016, 55.9659183, -3.5671707, 55.986103]","['viral', 'talking', 'thru', 'experience']",  talking thru experience are you          
27297127,2022-04-22 13:00:37+00:00,09ba692cbddfc92c,1.52E+18,en,1,0,1,0,Twitter for iPhone,"That Steven Bartlett with his face plastered all over some climate action advert now. He literally just did some shit, viral content on Facebook to make his money.",,no,"Hammersmith, London","[-0.254563, 51.463873, -0.177653, 51.532901]","['bartlett', 'face', 'plastered', 'climate', 'action', 'advert', 'literally', 'shit', 'viral', 'content', 'facebook', 'make', 'money']",that steven bartlett with his face plastered all over some climate action advert now  he literally just did some shit  viral content on facebook to make his money 
2866377245,2022-04-22 12:52:18+00:00,430ce44171857d25,1.52E+18,en,1,0,0,0,Twitter for Android," Yup! Felt amazing for 5 mins, then the virus kicked back in, so blocked sinuses, headache and feeling sick! But we still go again tomorrow. Old Army CFT tomorrow... Aiming for 8 miles in 1hr 50 carrying 11k",,yes,"Bracknell, England","[-0.7930847, 51.3870355, -0.715438, 51.434458]","['felt', 'amazing', 'min', 'virus', 'kicked', 'back', 'blocked', 'sinus', 'headache', 'feeling', 'sick', 'still', 'go', 'tomorrow', 'old', 'army', 'cft', 'tomorrow', 'aiming', 'mile', 'hr', 'carrying', 'k']", yup  felt amazing for   mins  then the virus kicked back in  so blocked sinuses  headache and feeling sick  but we still go again tomorrow  old army cft tomorrow    aiming for   miles in  hr    carrying   k
138418838,2022-04-22 12:45:07+00:00,457b4814b4240d87,1.52E+18,en,0,0,0,0,dlvr.it,"This Florida teen went viral for a classroom lesson on LGBT+ history after 'Don't Say Gay' became law: A generation of young students is leading opposition to targeted legislation across the US, Alex Woodward reports. ",,no,"London, England","[-0.187894, 51.483718, -0.109978, 51.5164655]","['teen', 'went', 'viral', 'classroom', 'lesson', 'lgbt', 'history', 'say', 'gay', 'became', 'law', 'generation', 'young', 'student', 'leading', 'opposition', 'targeted', 'legislation', 'across', 'u', 'alex', 'woodward', 'report', 'http', 'co', 'yg', 'wdzz']",this florida teen went viral for a classroom lesson on lgbt  history after  don t say gay  became law  a generation of young students is leading opposition to targeted legislation across the us  alex woodward reports  
63288724,2022-04-22 07:09:59+00:00,7f55e839e1715da2,1.52E+18,en,0,0,1,0,Twitter for iPhone,IÃ¢â‚¬â„¢ve been written off for 48 hours with food poisoning or norovirus how long does this shit last Ã°Å¸ËœÂ­Ã°Å¸Â¤Â¢,,yes,"Camberwell, London","[-0.1114755, 51.4194247, -0.0297308, 51.509947]","['written', 'hour', 'food', 'poisoning', 'norovirus', 'long', 'shit', 'last']",i        ve been written off for    hours with food poisoning or norovirus how long does this shit last                 
9.05E+17,2022-04-20 18:39:48+00:00,6863fd050de21120,1.52E+18,en,0,0,0,0,Twitter for Android,In the space of a week my housemates have caused me to break my wrist and given me Norovirus. The luck in this house is nonexistent,,yes,"Leeds, England","[-1.706057, 53.7363694, -1.424923, 53.867543]","['space', 'week', 'housemate', 'caused', 'break', 'wrist', 'given', 'norovirus', 'luck', 'house', 'nonexistent']",in the space of a week my housemates have caused me to break my wrist and given me norovirus  the luck in this house is nonexistent
165897971,2022-04-19 18:15:58+00:00,26f9f2dcd83d4afb,1.52E+18,en,33,0,7,0,Twitter for iPhone,When youÃ¢â‚¬â„¢re on holiday and 4 out of 7 of you have norovirus making it out for a short walk to shore is quite an achievement #skye #tokavaig #freshair ,,yes,"Tokavaig, Scotland","[-5.967289, 57.131969, -5.960223, 57.1346617]","['holiday', 'norovirus', 'making', 'short', 'walk', 'shore', 'quite', 'achievement', 'skye', 'tokavaig', 'freshair', 'http', 'co', 'naea', 'zpi']",when you        re on holiday and   out of   of you have norovirus making it out for a short walk to shore is quite an achievement  skye  tokavaig  freshair 
1.26E+18,2022-04-18 12:50:29+00:00,540e72a1ef96dafa,1.52E+18,en,0,0,0,0,Twitter for Android," Hope you feel much better soon. I had Norovirus a fortnight ago, partner passed to me, I felt v guilty being off too, but essential. I went back to work to find one of my colleagues also had it and one wards closed with it, so doing rounds. Same ward closed again now with it.",,yes,"Inverness, Scotland","[-4.274143, 57.4479425, -4.1696815, 57.4959785]","['feel', 'much', 'better', 'soon', 'norovirus', 'fortnight', 'ago', 'partner', 'passed', 'felt', 'v', 'guilty', 'essential', 'went', 'back', 'work', 'find', 'one', 'colleague', 'also', 'one', 'ward', 'closed', 'round', 'ward', 'closed']", hope you feel much better soon  i had norovirus a fortnight ago  partner passed to me  i felt v guilty being off too  but essential  i went back to work to find one of my colleagues also had it and one wards closed with it  so doing rounds  same ward closed again now with it 
305509709,2022-04-17 11:52:49+00:00,0af014accd6f6e99,1.52E+18,en,0,0,1,0,Twitter for Android,The Easter bunny seems to have brought the family norovirus Ã°Å¸Â¤Â¢Ã°Å¸ÂÂ°,,yes,"Scotland, United Kingdom","[-7.66085699743185, 54.6336309570711, -0.740025000483186, 60.8452769694519]","['bunny', 'seems', 'brought', 'family', 'norovirus']",the easter bunny seems to have brought the family norovirus                 
295879234,2022-04-12 13:54:52+00:00,0cbfb5dccb8131b8,1.51E+18,en,0,0,0,0,Twitter for Android,Holiday body prep given a kick start in the last few days. 2 kg down already. Thanks (suspected) Norovirus,,yes,"North West, England","[-3.64063699761414, 52.9471313094526, -1.90962598338825, 55.1888787527094]","['prep', 'given', 'kick', 'start', 'last', 'day', 'kg', 'already', 'thanks', 'suspected', 'norovirus']",holiday body prep given a kick start in the last few days    kg down already  thanks  suspected  norovirus
287383101,2022-04-11 07:07:02+00:00,06f9f5a068aa411f,1.51E+18,en,1,0,0,0,Twitter for Android,"Even though I've got man flu I* managed to do it...  Wordle 296 4/6

* with the help of 

Ã¢Â¬â€ºÃ°Å¸Å¸Â¨Ã¢Â¬â€ºÃ¢Â¬â€ºÃ°Å¸Å¸Â¨
Ã°Å¸Å¸Â©Ã¢Â¬â€ºÃ°Å¸Å¸Â¨Ã¢Â¬â€ºÃ¢Â¬â€º
Ã°Å¸Å¸Â©Ã¢Â¬â€ºÃ¢Â¬â€ºÃ°Å¸Å¸Â©Ã°Å¸Å¸Â©
Ã°Å¸Å¸Â©Ã°Å¸Å¸Â©Ã°Å¸Å¸Â©Ã°Å¸Å¸Â©Ã°Å¸Å¸Â©",,yes,"Corby, England","[-0.741593, 52.457916, -0.626527, 52.514816]","['got', 'man', 'flu', 'managed', 'wordle', 'help', 'dazcarson']",even though i ve got man flu i  managed to do it     wordle            with the help of                                                                                                                                                              
19472143,2022-04-10 19:43:27+00:00,67bc7263f7b9047b,1.51E+18,en,9,0,0,0,Twitter for Android,"From being in bed Saturday afternoon with norovirus, to directing the  Terry O'Gara Memorial 5k this morning and out with the boy this pm; how did it get to Sunday night? Ã°Å¸ËœÂ´ ",,yes,"North East, England","[-2.6896487528799, 54.4511368492598, -0.789589998657534, 55.8116995493485]","['bed', 'saturday', 'afternoon', 'norovirus', 'directing', 'wallsendhac', 'terry', 'gara', 'memorial', 'k', 'morning', 'boy', 'pm', 'get', 'sunday', 'night', 'http', 'co', 'pfy', 'fapwhe']",from being in bed saturday afternoon with norovirus  to directing the  terry o gara memorial  k this morning and out with the boy this pm  how did it get to sunday night           
40892642,2022-04-08 15:33:42+00:00,4efd6fc8c50fae33,1.51E+18,en,0,0,0,0,Twitter for iPhone,Holding onto hope that we will make it to Cornwall tomorrow after a week long family battle with some sort of horrendous norovirus but IÃ¢â‚¬â„¢m rather concerned that IÃ¢â‚¬â„¢m the next victim Ã°Å¸ËœÂ¬Ã°Å¸Â¤Å¾Ã°Å¸Å’Å ,,yes,"Yorkshire and The Humber, England","[-2.56475248726412, 53.3015341502953, 0.149787002205902, 54.5621550270294]","['hope', 'make', 'cornwall', 'tomorrow', 'week', 'long', 'family', 'battle', 'sort', 'horrendous', 'norovirus', 'rather', 'concerned', 'next', 'victim']",holding onto hope that we will make it to cornwall tomorrow after a week long family battle with some sort of horrendous norovirus but i        m rather concerned that i        m the next victim                         
79445058,2022-04-07 10:48:42+00:00,4249bb41acf40cfb,1.51E+18,en,0,0,0,0,Twitter for Android,I feel like nobody knows the struggle of when a person with autism goes down with a virus. And just how much of a nightmare it is. Currently down with what I believe is Norovirus and it is a fresh kind of hell. #Autism #NHS #Virus #SensoryOverload #StomachVirus  ,,yes,"Byker, England","[-1.611559, 54.959766, -1.530588, 55.009984]","['like', 'nobody', 'know', 'struggle', 'person', 'autism', 'go', 'virus', 'much', 'nightmare', 'currently', 'believe', 'norovirus', 'fresh', 'kind', 'hell', 'autism', 'nh', 'virus', 'sensoryoverload', 'stomachvirus', 'nh', 'govuk']",i feel like nobody knows the struggle of when a person with autism goes down with a virus  and just how much of a nightmare it is  currently down with what i believe is norovirus and it is a fresh kind of hell   autism  nhs  virus  sensoryoverload  stomachvirus  
1.23E+18,2022-04-06 17:05:17+00:00,28679b23ed15b380,1.51E+18,en,10,0,9,0,Twitter for Android,"I've got a sore head, runny nose, and sneezing. Is this the rhino virus Ã°Å¸Â¤â€",,yes,"Belfast, Northern Ireland","[-6.0361161, 54.543241, -5.8207101, 54.6484968]","['got', 'sore', 'head', 'runny', 'nose', 'sneezing', 'rhino', 'virus']",i ve got a sore head  runny nose  and sneezing  is this the rhino virus          
9.56E+17,2022-04-05 21:30:07+00:00,0c4f58af36a910a6,1.51E+18,en,1,0,1,0,Twitter for Android,"  Hi Erika, Forgive my absence from Twitter 4 a few days (possibly). I've got the Omicron virus, beloved  had it &amp; has infected me. So kind of him. Teehee.  Looking 4ward 2 listening 2 2day radio Ã°Å¸â€œÂ» show when hearing Improves. Sending u all Ã¢ÂÂ¤ Ã°Å¸ËœÂ AExxxx",,yes,"York, England","[-1.147268, 53.9280019, -1.0233813, 54.004411]","['g', 'hi', 'erika', 'forgive', 'absence', 'twitter', 'day', 'possibly', 'got', 'omicron', 'virus', 'beloved', 'amp', 'infected', 'kind', 'teehee', 'looking', 'ward', 'listening', 'day', 'radio', 'show', 'hearing', 'improves', 'sending', 'u', 'aexxxx']",  hi erika  forgive my absence from twitter   a few days  possibly   i ve got the omicron virus  beloved  had it  amp  has infected me  so kind of him  teehee   looking  ward   listening    day radio           show when hearing improves  sending u all                 aexxxx
1.32E+18,2022-04-04 01:13:33+00:00,3cd67b8c2f00aabe,1.51E+18,en,2,0,1,0,Twitter for Android,Thought I'd had enough stomach problems this year to last me a lifetime Ã°Å¸ËœÂª fucking norovirus wiped me out these last few days haven't been able to get out of bed except for the toilet Ã°Å¸â„¢Æ’,,yes,"Guisborough, England","[-1.0876896, 54.51469, -1.039275, 54.543931]","['enough', 'stomach', 'problem', 'year', 'last', 'lifetime', 'fucking', 'norovirus', 'wiped', 'last', 'day', 'able', 'get', 'bed', 'except', 'toilet']",thought i d had enough stomach problems this year to last me a lifetime          fucking norovirus wiped me out these last few days haven t been able to get out of bed except for the toilet          
54279046,2022-04-03 07:01:01+00:00,4efd6fc8c50fae33,1.51E+18,en,0,0,0,0,Twitter for Android," I should do, no he's ok at the moment, I feel as if I've got a bad cold and flu thank goodness I'm vaccinated, thanks Char x",,yes,"Yorkshire and The Humber, England","[-2.56475248726412, 53.3015341502953, 0.149787002205902, 54.5621550270294]","['ok', 'moment', 'feel', 'got', 'bad', 'cold', 'flu', 'thank', 'goodness', 'vaccinated', 'thanks', 'char', 'x']", i should do  no he s ok at the moment  i feel as if i ve got a bad cold and flu thank goodness i m vaccinated  thanks char x
1.26E+18,2022-04-02 00:25:54+00:00,0af014accd6f6e99,1.51E+18,en,0,0,1,0,Twitter for Android," Problem for many people is no option to work from home, esp if you do a practical job. Costs rising, no option but to keep going into work. I had to take time of work last week with Norovirus, kindly passed on by my partner. My only positive thought was 3 days no diesel costs!",,yes,"Scotland, United Kingdom","[-7.66085699743185, 54.6336309570711, -0.740025000483186, 60.8452769694519]","['many', 'people', 'option', 'work', 'home', 'esp', 'practical', 'job', 'cost', 'rising', 'option', 'keep', 'going', 'work', 'take', 'time', 'work', 'last', 'week', 'norovirus', 'kindly', 'passed', 'partner', 'positive', 'thought', 'day', 'diesel', 'cost']", problem for many people is no option to work from home  esp if you do a practical job  costs rising  no option but to keep going into work  i had to take time of work last week with norovirus  kindly passed on by my partner  my only positive thought was   days no diesel costs 
8.79E+17,2022-05-30 23:55:05+00:00,2a3f152d1ac5044a,1.53E+18,en,0,0,0,0,Twitter for iPhone,"A further 71 monkeypox cases have been detected in England, the UK Health Security Agency (UKHSA) has said.",Monkeypox,yes,"Hackney, London","[-0.104501, 51.518605, -0.015834, 51.5766844]","['monkeypox', 'case', 'detected', 'england', 'uk', 'health', 'security', 'agency', 'ukhsa', 'said']",a further    monkeypox cases have been detected in england  the uk health security agency  ukhsa  has said 
